Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8399773,2019-01-05 18:43:23,2019-01-05 18:40:02,22953,7023618,22953,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399773/SRR8399773.sralite.1,SRX5209238,214645441_Ankur032-A4-45-8_S32,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213752,SAMN10696670,simple,32630,synthetic construct,214645441_Ankur032-A4-45-8_S32,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,DAB4A3504FCAB538A495D80B4304815C,5A606CA0E083633CB3863B83C9622F0D
SRR8399931,2019-01-05 18:43:19,2019-01-05 18:40:38,26451,8094006,26451,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399931/SRR8399931.sralite.1,SRX5209080,214645443_Ankur052-B2-45-4_S52,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213594,SAMN10696714,simple,32630,synthetic construct,214645443_Ankur052-B2-45-4_S52,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,45C7EC224713B5D19C114B67EE6D2FC6,B3D344D4289027A3135401B7D2A63299
SRR8399506,2019-01-05 18:42:27,2019-01-05 18:39:40,28826,8820756,28826,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399506/SRR8399506.sralite.1,SRX5208992,214645446_Ankur075-C1-45-3_S75,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213506,SAMN10696761,simple,32630,synthetic construct,214645446_Ankur075-C1-45-3_S75,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,502B3A651E2B703D54E1E1EB4B781138,DD6F7AE203368300596175540422047E
SRR8399835,2019-01-05 18:43:21,2019-01-05 18:40:07,36120,11052720,36120,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399835/SRR8399835.sralite.1,SRX5209176,214645450_Ankur136-A1-55-8_S136,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213690,SAMN10696630,simple,32630,synthetic construct,214645450_Ankur136-A1-55-8_S136,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,869E38A0DE791B1951ED1D112D6E3FE9,825054F47C1F0B60C928D3234701D36C
SRR8399779,2019-01-05 18:43:22,2019-01-05 18:40:02,34498,10556388,34498,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399779/SRR8399779.sralite.1,SRX5209232,214645451_Ankur156-A4-55-4_S156,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213745,SAMN10696674,simple,32630,synthetic construct,214645451_Ankur156-A4-55-4_S156,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,A096CB3968A3AA096B507C6A3A8E9B58,1FA1E5D0DCDFFEEEC68189421D2E28A1
SRR8399467,2019-01-05 18:42:27,2019-01-05 18:39:36,31728,9708768,31728,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399467/SRR8399467.sralite.1,SRX5209031,214645452_Ankur171-B1-55-3_S171,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213545,SAMN10696705,simple,32630,synthetic construct,214645452_Ankur171-B1-55-3_S171,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,85CF7388154BF5B153CCB7ECC1D14F3F,774D2A40FBC55753200BF7161CEC919D
SRR8399803,2019-01-05 18:43:22,2019-01-05 18:40:07,34582,10582092,34582,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399803/SRR8399803.sralite.1,SRX5209208,214645454_Ankur185-B3-55-1_S185,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213722,SAMN10696735,simple,32630,synthetic construct,214645454_Ankur185-B3-55-1_S185,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,15B99F331642B9316EBDE9368117FCB2,82FA6A81A6A6C5E1D76E89BA96233673
SRR8399799,2019-01-05 18:43:22,2019-01-05 18:40:07,51336,15708816,51336,306,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399799/SRR8399799.sralite.1,SRX5209212,214645457_Ankur189-B3-55-5_S189,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213727,SAMN10696739,simple,32630,synthetic construct,214645457_Ankur189-B3-55-5_S189,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,0994CD2B08134051E22A3632D83D3B41,640BF62BAA2FCEC8C22435543B3B42BB
SRR8399798,2019-01-05 18:43:22,2019-01-05 18:40:03,33892,10370952,33892,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399798/SRR8399798.sralite.1,SRX5209213,214645458_Ankur190-B3-55-6_S190,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213726,SAMN10696740,simple,32630,synthetic construct,214645458_Ankur190-B3-55-6_S190,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,BB6752A53FF569502FDEB018A57A1B4A,8C3022DF7045B281BE57FB82E2E7D478
SRR8399739,2019-01-05 18:42:22,2019-01-05 18:39:58,28084,8593704,28084,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399739/SRR8399739.sralite.1,SRX5208759,214645462_Ankur210-C2-55-2_S210,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213273,SAMN10696784,simple,32630,synthetic construct,214645462_Ankur210-C2-55-2_S210,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,56DD4AE2432EF30F5FC58915E82DCB62,80CA7F50D388C969B686C3552B60B869
SRR8399621,2019-01-05 18:42:25,2019-01-05 18:39:49,34290,10492740,0,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399621/SRR8399621.sralite.1,SRX5208877,214645463_Ankur211-C2-55-3_S211,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213391,SAMN10696785,simple,32630,synthetic construct,214645463_Ankur211-C2-55-3_S211,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,,
SRR8399598,2019-01-05 18:42:25,2019-01-05 18:39:45,24228,7413768,24228,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399598/SRR8399598.sralite.1,SRX5208900,214645465_Ankur224-C3-55-8_S224,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213414,SAMN10696806,simple,32630,synthetic construct,214645465_Ankur224-C3-55-8_S224,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,17408B5FC5A165E6CFD31618CF33B494,532765F735EB0B3C2EC887C01A9D82CA
SRR8399783,2019-01-05 18:43:22,2019-01-05 18:40:09,39692,12145752,39692,306,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399783/SRR8399783.sralite.1,SRX5209228,214645467_Ankur237-D2-55-5_S237,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213742,SAMN10696835,simple,32630,synthetic construct,214645467_Ankur237-D2-55-5_S237,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,BC2BB962C4084BB018110E69843F2BDE,0842D50651DC5463C3FFAAA25A08C0A6
SRR8399832,2019-01-05 18:43:21,2019-01-05 18:40:08,26209,8019954,26209,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399832/SRR8399832.sralite.1,SRX5209179,214646443_Ankur009-A2-45-1_S9,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213693,SAMN10696631,simple,32630,synthetic construct,214646443_Ankur009-A2-45-1_S9,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,36CB7CB43B06CD046006F0C1B00E7ACE,F2CBA9550A083CD336EC4E9ED135B181
SRR8399922,2019-01-05 18:43:19,2019-01-05 18:40:33,17036,5213016,17036,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399922/SRR8399922.sralite.1,SRX5209089,214646444_Ankur014-A2-45-6_S14,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213603,SAMN10696636,simple,32630,synthetic construct,214646444_Ankur014-A2-45-6_S14,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,B06C7A3031B2175A6CA3C1295AFAE005,420559CA82DB64C2BC79FBAC8F211DBC
SRR8399777,2019-01-05 18:43:22,2019-01-05 18:39:59,16759,5128254,16759,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399777/SRR8399777.sralite.1,SRX5209234,214646445_Ankur028-A4-45-4_S28,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213748,SAMN10696666,simple,32630,synthetic construct,214646445_Ankur028-A4-45-4_S28,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,99E1FBDD2CC2B7D3CDF5C7BB7EF94C59,60A57604F0FCE8A859022A7DDDBCB994
SRR8399839,2019-01-05 18:43:21,2019-01-05 18:40:01,11167,3417102,11167,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399839/SRR8399839.sralite.1,SRX5209172,214646447_Ankur035-A6-45-3_S35,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213687,SAMN10696681,simple,32630,synthetic construct,214646447_Ankur035-A6-45-3_S35,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,34D20F98497BFFBFE3460BBE7B53FBC1,F0DD95F433B13F5692F2709A04194160
SRR8399806,2019-01-05 18:43:22,2019-01-05 18:40:04,22712,6949872,22712,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399806/SRR8399806.sralite.1,SRX5209205,214646449_Ankur044-B1-45-4_S44,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213719,SAMN10696698,simple,32630,synthetic construct,214646449_Ankur044-B1-45-4_S44,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,27F5EF4EC3B3209CC6C0EBF34F6CAB04,8745A2353EBE7B5D5864AEC7031124AB
SRR8399953,2019-01-05 18:43:18,2019-01-05 18:40:37,19283,5900598,19283,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399953/SRR8399953.sralite.1,SRX5209058,214646454_Ankur060-B3-45-4_S60,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213571,SAMN10696730,simple,32630,synthetic construct,214646454_Ankur060-B3-45-4_S60,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,E0BF6BC788F91F25E96BE6C80387E435,E3FA7D50597938FA9F7168ACE412FA9B
SRR8399742,2019-01-05 18:42:22,2019-01-05 18:40:01,28561,8739666,28561,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399742/SRR8399742.sralite.1,SRX5208756,214646456_Ankur083-C2-45-3_S83,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213270,SAMN10696777,simple,32630,synthetic construct,214646456_Ankur083-C2-45-3_S83,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,DF3A786D15C03D6B3BE762A5038D7164,C7C0620E617F2EE47BAFC885758B01D4
SRR8399601,2019-01-05 18:42:25,2019-01-05 18:39:46,21124,6463944,21124,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399601/SRR8399601.sralite.1,SRX5208897,214646459_Ankur099-D1-45-3_S99,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213411,SAMN10696809,simple,32630,synthetic construct,214646459_Ankur099-D1-45-3_S99,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,FFCF975ABF5D47DFF3B4620026CE6FA6,7F38E1BF3659068BC9A194E735FD14FB
SRR8399599,2019-01-05 18:42:25,2019-01-05 18:39:41,14365,4395690,14365,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399599/SRR8399599.sralite.1,SRX5208899,214646461_Ankur101-D1-45-5_S101,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213413,SAMN10696811,simple,32630,synthetic construct,214646461_Ankur101-D1-45-5_S101,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,6FF92A2D73F4DCBBA879E524120153BA,303D83B6F27A5A58405861E25D37871E
SRR8399635,2019-01-05 18:42:24,2019-01-05 18:39:49,35953,11001618,35953,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399635/SRR8399635.sralite.1,SRX5208863,214646468_Ankur147-A3-55-3_S147,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213377,SAMN10696657,simple,32630,synthetic construct,214646468_Ankur147-A3-55-3_S147,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,14DC4D98F68995EC9C78667F32887DAF,6C21CB646FBA09DCE8E356AD90B45467
SRR8399471,2019-01-05 18:42:27,2019-01-05 18:39:36,25751,7879806,25751,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399471/SRR8399471.sralite.1,SRX5209027,214646469_Ankur152-A3-55-8_S152,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213541,SAMN10696662,simple,32630,synthetic construct,214646469_Ankur152-A3-55-8_S152,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,0A3B724C00EDE230C11557E99058B48A,736E85D224CB1DC430EA490D4D03CAF7
SRR8399477,2019-01-05 18:42:27,2019-01-05 18:39:38,38524,11788344,38524,306,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399477/SRR8399477.sralite.1,SRX5209021,214646471_Ankur163-A6-55-3_S163,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213535,SAMN10696689,simple,32630,synthetic construct,214646471_Ankur163-A6-55-3_S163,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,FBD22C0A21B12D20F037A73EE0B08854,E771447B9BA57B3BE436575EEA5DA529
SRR8399949,2019-01-05 18:43:18,2019-01-05 18:40:40,48743,14915358,48743,306,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399949/SRR8399949.sralite.1,SRX5209062,214646474_Ankur184-B2-55-8_S184,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213576,SAMN10696726,simple,32630,synthetic construct,214646474_Ankur184-B2-55-8_S184,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,211FCCF9E982FABE181D6A884E279F0C,6E11E294F00E14A32D51E3611EDC4B22
SRR8399623,2019-01-05 18:42:25,2019-01-05 18:39:49,29934,9159804,29934,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399623/SRR8399623.sralite.1,SRX5208875,214646477_Ankur213-C2-55-5_S213,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213389,SAMN10696787,simple,32630,synthetic construct,214646477_Ankur213-C2-55-5_S213,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,FFEE5650D143BB770EE3D5455A210A09,8B8F9BB469BF9C3D0DB2C0B15892F524
SRR8399597,2019-01-05 18:42:25,2019-01-05 18:39:46,26568,8129808,26568,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399597/SRR8399597.sralite.1,SRX5208901,214646479_Ankur223-C3-55-7_S223,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213415,SAMN10696805,simple,32630,synthetic construct,214646479_Ankur223-C3-55-7_S223,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,F6E1D05BF3D61A0DE758F759212F7A92,B1B7993DB57A07BA3BFA4DE78CD2412F
SRR8399935,2019-01-05 18:43:19,2019-01-05 18:40:45,51624,15796944,51624,306,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399935/SRR8399935.sralite.1,SRX5209076,214646480_Ankur243-E1-55-3_S243,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213590,SAMN10696849,simple,32630,synthetic construct,214646480_Ankur243-E1-55-3_S243,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,38D814686071183BB3DF04F0668478B6,6EF2A4034C4EDA7474DCA453288218AB
SRR8399827,2019-01-05 18:43:21,2019-01-05 18:40:09,25609,7836354,25609,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399827/SRR8399827.sralite.1,SRX5209184,214647438_Ankur012-A2-45-4_S12,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213698,SAMN10696634,simple,32630,synthetic construct,214647438_Ankur012-A2-45-4_S12,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,A752BA521F97D9656E8A0735313FBA7F,E576C677C86D2F1C84CC2CF0CBFC9649
SRR8399537,2019-01-05 18:42:26,2019-01-05 18:39:35,12402,3795012,12402,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399537/SRR8399537.sralite.1,SRX5208961,214647441_Ankur021-A3-45-5_S21,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213475,SAMN10696651,simple,32630,synthetic construct,214647441_Ankur021-A3-45-5_S21,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,EB7B0FF23E4F17A1ED70CF5C0516EECF,7E31606DCA1359CB5DDCF7C86ED70799
SRR8399808,2019-01-05 18:43:22,2019-01-05 18:40:07,28169,8619714,28169,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399808/SRR8399808.sralite.1,SRX5209203,214647442_Ankur046-B1-45-6_S46,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213718,SAMN10696700,simple,32630,synthetic construct,214647442_Ankur046-B1-45-6_S46,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,149989F9DE340558221217D8B1349337,AF03D7F41E71A86503DA37AFF8A24305
SRR8399811,2019-01-05 18:43:22,2019-01-05 18:40:03,18120,5544720,18120,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399811/SRR8399811.sralite.1,SRX5209200,214647443_Ankur047-B1-45-7_S47,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213714,SAMN10696701,simple,32630,synthetic construct,214647443_Ankur047-B1-45-7_S47,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,64641E842F3E3565F4E26FAA30EDF7B3,434206B9D7208CA3FA76C3F6BCB91A7F
SRR8399577,2019-01-05 18:42:26,2019-01-05 18:39:45,14709,4500954,14709,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399577/SRR8399577.sralite.1,SRX5208921,214647445_Ankur054-B2-45-6_S54,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213435,SAMN10696716,simple,32630,synthetic construct,214647445_Ankur054-B2-45-6_S54,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,A21EB627BC8E522F151FCA8BDA01C54C,C396B92E6C9F698EEFF2685FA3F484C6
SRR8399665,2019-01-05 18:42:24,2019-01-05 18:39:47,19884,6084504,19884,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399665/SRR8399665.sralite.1,SRX5208833,214647450_Ankur069-B4-45-5_S69,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213347,SAMN10696747,simple,32630,synthetic construct,214647450_Ankur069-B4-45-5_S69,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,7982E6902C3413EB31DADCA225E907E2,8E7BB297F9359A863F24F2FF3188214D
SRR8399787,2019-01-05 18:43:22,2019-01-05 18:40:01,17954,5493924,17954,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399787/SRR8399787.sralite.1,SRX5209224,214647457_Ankur113-E1-45-1_S113,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213738,SAMN10696839,simple,32630,synthetic construct,214647457_Ankur113-E1-45-1_S113,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,831850A90647B665732A28757A5F59A4,10659A67FE7F00551A96F8C3F68E1212
SRR8399486,2019-01-05 18:42:27,2019-01-05 18:39:33,18152,5554512,18152,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399486/SRR8399486.sralite.1,SRX5209012,214647458_Ankur128-E2-45-8_S128,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213526,SAMN10696862,simple,32630,synthetic construct,214647458_Ankur128-E2-45-8_S128,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,A121D8DC0DA715D5E7038DCEF0E6ACC6,4CBD27B330B812282A593C6A7BDA1D7C
SRR8399928,2019-01-05 18:43:19,2019-01-05 18:40:36,23891,7310646,23891,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399928/SRR8399928.sralite.1,SRX5209083,214647461_Ankur142-A2-55-6_S142,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213597,SAMN10696644,simple,32630,synthetic construct,214647461_Ankur142-A2-55-6_S142,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,D95B1D38838F9085516E0E310A2CC33F,DF110ACB8A237F268142AB8CE8469D43
